Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
11/22/2016,23:19:00,MCP,"2nd district, Bethesda",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM FOREIGN MATERIALS,UNIVERSITY BLVD / VEIRS MILL RD,39.0395633333,-77.055935,Yes,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2005,GMC,SUV,TAN,Warning,67,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0395633333333, -77.055935)"
11/23/2016,00:14:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CONNECTICUT AVE / UNIVERSITY BLVD,39.0372933333,-77.0752383333,No,Yes,No,No,No,No,No,No,No,No,VA,02 - Automobile,2016,JEEP,SUV,SILVER,Warning,10,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0372933333333, -77.0752383333333)"
11/23/2016,02:35:00,MCP,"4th district, Wheaton",DRIVER FAIL TO STOP AT STEADY CIRCULAR RED SIGNAL,GEORGIA/ PLYERS MILL,39.0278633333,-77.0470866667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,HONDA,ELEMENT,BLACK,Warning,21,Transportation Article,No,ASIAN,F,SILVER SPRIING,MD,MD,A - Marked Patrol,"(39.0278633333333, -77.0470866666667)"
11/23/2016,00:35:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,CLOPPER RD/124,39.1428633333,-77.2216316667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,FORD,FOCUS,RED,Warning,11,Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1428633333333, -77.2216316666667)"
11/22/2016,22:58:00,MCP,"2nd district, Bethesda",FAILURE OF DRIVER TO DRIVE TO CURB UPON SIGNAL BY POLICE VEH.,EAST BOUND EAST WEST HWY/ EDGEVALE,38.9882,-77.0750516667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,HONDA,CRV,MAROON,Warning,20,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.9882, -77.0750516666667)"
11/23/2016,00:02:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,MIDDLEBROOK RD @ OBSERVATION DR,39.1840266667,-77.262855,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,SAT,4D,GREEN,Warning,13,Transportation Article,No,BLACK,M,MANASSAS,VA,VA,A - Marked Patrol,"(39.1840266666667, -77.262855)"
11/23/2016,01:35:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,CRYSTAL ROCK DRIVE @ CENTURY BLVD,39.1840266667,-77.262855,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,TOYT,COROLLA,GRAY,Warning,21,Transportation Article,No,HISPANIC,F,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1840266666667, -77.262855)"
11/23/2016,02:04:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,FREDERICK RD @ GUNNERS BRANCH RD,39.1840266667,-77.262855,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,NISS,ROGUE,SILVER,Warning,21,Transportation Article,No,OTHER,F,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1840266666667, -77.262855)"
11/23/2016,02:18:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,GERMANTOWN RD @ SCENERY DR,39.1840266667,-77.262855,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1988,JEEP,4D,BLACK,Warning,21,Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,"(39.1840266666667, -77.262855)"
11/23/2016,02:45:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,GERMANTOWN RD @ SCENERY DR,39.1840266667,-77.262855,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,VW,JETTA,RED,Warning,21,Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1840266666667, -77.262855)"
11/23/2016,18:56:00,MCP,"4th district, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,355/ SHADY GROVE,39.1015716667,-77.1880566667,Yes,Yes,Yes,No,No,No,No,No,No,No,DC,02 - Automobile,2007,ACURA,TL,WHITE,Warning,13,Transportation Article,No,OTHER,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.1015716666667, -77.1880566666667)"
11/23/2016,21:56:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,VEIRS MILL/REEDIE,39.0370516667,-77.0513466667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,DODGE,CHARGER,BLACK,Warning,13,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0370516666667, -77.0513466666667)"
11/23/2016,21:56:00,MCP,"4th district, Wheaton",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,VEIRS MILL/REEDIE,39.0370516667,-77.0513466667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,DODGE,CHARGER,BLACK,Warning,16,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0370516666667, -77.0513466666667)"
11/23/2016,21:06:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,370/ SHADY GROVE RD,39.1220666667,-77.1884283333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD,GRAY,Warning,21,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1220666666667, -77.1884283333333)"
11/23/2016,21:06:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,370/ SHADY GROVE RD,39.1220666667,-77.1884283333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD,GRAY,Warning,21,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1220666666667, -77.1884283333333)"
11/23/2016,21:39:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO REDUCE LIGHT DISTRIBUTION WHEN WITHIN 300 FEET OF APPROACHING VEH. FROM REAR,FIELDS/ SAM EIG HWY,39.1163966667,-77.2071266667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,NISS,ALTIMA,SILVER,Warning,22,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1163966666667, -77.2071266666667)"
11/23/2016,20:08:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,CONNECTICUT AVE/  DEAN RD,39.0741833333,-77.0789933333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,NISS,TK,GRAY,Warning,21,Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0741833333333, -77.0789933333333)"
11/23/2016,20:37:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,GEORGIA  AVE/ KAYSON ST,39.0762566667,-77.0691566667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HONDA,ACCORD,RED,Warning,22,Transportation Article,No,BLACK,F,OLNEY,MD,MD,A - Marked Patrol,"(39.0762566666667, -77.0691566666667)"
11/23/2016,18:54:00,MCP,"4th district, Wheaton","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",GEORGIA AVE @ SPARTAN RD,39.151225,-77.0667566667,No,Yes,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,FORD,TRUCK,WHITE,Warning,21,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.151225, -77.0667566666667)"
11/23/2016,18:54:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE @ SPARTAN RD,39.151225,-77.0667566667,No,Yes,No,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,FORD,TRUCK,WHITE,Warning,21,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.151225, -77.0667566666667)"
11/23/2016,18:54:00,MCP,"4th district, Wheaton",DRIVER MAKING IMPROPER TURN AT INTERSECTION,GEORGIA AVE @ SPARTAN RD,39.151225,-77.0667566667,Yes,No,Yes,No,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2006,FORD,TRUCK,WHITE,Warning,21,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.151225, -77.0667566666667)"
11/23/2016,19:02:00,MCP,"4th district, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE @ HINES RD,39.1434616667,-77.0676583333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,TOYOTA,TACOMA,GRAY,Warning,13,Transportation Article,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,"(39.1434616666667, -77.0676583333333)"
11/23/2016,19:02:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GEORGIA AVE @ HINES RD,39.1434616667,-77.0676583333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,TOYOTA,TACOMA,GRAY,Warning,13,Transportation Article,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,"(39.1434616666667, -77.0676583333333)"
11/23/2016,19:02:00,MCP,"4th district, Wheaton",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,GEORGIA AVE @ HINES RD,39.1434616667,-77.0676583333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,TOYOTA,TACOMA,GRAY,Warning,13,Transportation Article,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,"(39.1434616666667, -77.0676583333333)"
11/23/2016,17:03:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,ELTON RD @ NEW HAMPSHIRE AVE,39.0195766667,-76.9768033333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,BMW,330,SILVER,Warning,13,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0195766666667, -76.9768033333333)"
11/23/2016,17:03:00,MCP,"3rd district, Silver Spring",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,ELTON RD @ NEW HAMPSHIRE AVE,39.0195766667,-76.9768033333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,BMW,330,SILVER,Warning,13,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0195766666667, -76.9768033333333)"
11/23/2016,18:49:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,FOREST GLENN @ SLIGO CREEK PKWY,39.0125016667,-77.0296283333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,LEXS,GX470,SILVER,Warning,21,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0125016666667, -77.0296283333333)"
11/23/2016,18:49:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,FOREST GLENN @ SLIGO CREEK PKWY,39.0125016667,-77.0296283333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,LEXS,GX470,SILVER,Warning,22,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0125016666667, -77.0296283333333)"
11/23/2016,21:49:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,SB I-270 EXIT 6 W MONTGOMERY AVE,39.10405,-77.1814533333,No,No,No,No,No,No,No,No,No,No,NY,02 - Automobile,2016,NISSAN,ROGUE,SILVER,Warning,21,Transportation Article,No,WHITE,M,CHESTER,VA,VA,A - Marked Patrol,"(39.10405, -77.1814533333333)"
11/23/2016,22:22:00,MCP,"1st district, Rockville","FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,",MD 355 / TEMPLETON PL,39.0654,-77.1271133333,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,1986,VOLVO,4S,GRAY,Warning,21,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0654, -77.1271133333333)"
11/23/2016,22:31:00,MCP,"1st district, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MD 355 / TWINBROOK PKWY,39.0571083333,-77.1185333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2015,TOYOTA,TACOMA,GRAY,Warning,21,Transportation Article,No,HISPANIC,M,MIDDLETOWN,MD,MD,A - Marked Patrol,"(39.0571083333333, -77.1185333333333)"
11/23/2016,22:07:00,MCP,"4th district, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,RANDOLPH RD @ VEIRS MILL RD,39.056905,-77.0831016667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,AUDI,4S,BLACK,Warning,13,Transportation Article,No,WHITE,M,STATHAM,GA,GA,A - Marked Patrol,"(39.056905, -77.0831016666667)"
11/23/2016,22:07:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,RANDOLPH RD @ VEIRS MILL RD,39.056905,-77.0831016667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,AUDI,4S,BLACK,Warning,13,Transportation Article,No,WHITE,M,STATHAM,GA,GA,A - Marked Patrol,"(39.056905, -77.0831016666667)"
11/23/2016,12:10:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,8641 16TH ST,38.998475,-77.038805,Yes,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2008,DODGE,CALIBER,RED,Warning,21,Transportation Article,No,WHITE,M,SYKESVILLE,MD,MD,A - Marked Patrol,"(38.998475, -77.038805)"
11/23/2016,20:08:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,CONNECTICUT AVE @ DEAN RD,39.071665,-77.0772116667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,HIGHLANDER,BLACK,Warning,23,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.071665, -77.0772116666667)"
11/23/2016,20:08:00,MCP,"4th district, Wheaton",FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,CONNECTICUT AVE @ DEAN RD,39.071665,-77.0772116667,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,HIGHLANDER,BLACK,Warning,22,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.071665, -77.0772116666667)"
11/23/2016,20:17:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,CONNECTICUT AVE @ WELLER RD,39.0596866667,-77.0734966667,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2007,ACURA,RDX,"BLUE, DARK",Warning,22,Transportation Article,No,OTHER,F,CHEVY CHASE,MD,MD,A - Marked Patrol,"(39.0596866666667, -77.0734966666667)"
11/23/2016,21:16:00,MCP,"4th district, Wheaton",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,VEIRS MILL RD @  CONNECTICUT AVE,39.0426933333,-77.0606833333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,HONDA,ACCORD,WHITE,Warning,22,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0426933333333, -77.0606833333333)"
11/23/2016,21:30:00,MCP,"4th district, Wheaton",DRIVER CHANGING LANES WHEN UNSAFE,VEIRS MILL RD @ CLARIDGE RD,39.0497966667,-77.0710783333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2007,NISSAN,SENTRA,BLACK,Warning,21,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0497966666667, -77.0710783333333)"
11/23/2016,21:30:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,VEIRS MILL RD @ CLARIDGE RD,39.0497966667,-77.0710783333,No,No,Yes,No,No,No,No,No,No,No,DC,02 - Automobile,2007,NISSAN,SENTRA,BLACK,Warning,22,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0497966666667, -77.0710783333333)"
11/23/2016,21:30:00,MCP,"4th district, Wheaton",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,VEIRS MILL RD @ CLARIDGE RD,39.0497966667,-77.0710783333,No,No,Yes,No,No,No,No,No,No,No,DC,02 - Automobile,2007,NISSAN,SENTRA,BLACK,Warning,22,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0497966666667, -77.0710783333333)"
11/23/2016,21:30:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,VEIRS MILL RD @ CLARIDGE RD,39.0497966667,-77.0710783333,No,No,Yes,No,No,No,No,No,No,No,DC,02 - Automobile,2007,NISSAN,SENTRA,BLACK,Warning,16,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0497966666667, -77.0710783333333)"
11/23/2016,21:42:00,MCP,"4th district, Wheaton",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,VEIRS MILL RD @ ROBINDALE DR,39.0626466667,-77.0950983333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,CAMRY,SILVER,Warning,21,Transportation Article,No,BLACK,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(39.0626466666667, -77.0950983333333)"
11/23/2016,11:01:00,MCP,"2nd district, Bethesda",FAILURE TO SECURELY FASTEN REGISTRATION PLATE TO VEHICLE,OLD GEORGETOWN RD @ TUCKERMAN LA,39.03658,-77.1233716667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,AUDI,4S,BLACK,Warning,13,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.03658, -77.1233716666667)"
11/23/2016,11:01:00,MCP,"2nd district, Bethesda",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,OLD GEORGETOWN RD @ TUCKERMAN LA,39.03658,-77.1233716667,No,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2012,AUDI,4S,BLACK,Warning,13,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.03658, -77.1233716666667)"
11/23/2016,11:59:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,NICHOLSON LA @ EXECUTIVE BLV,39.0427883333,-77.1218233333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,JEEP,WRANGLER,"BLUE, LIGHT",Warning,13,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0427883333333, -77.1218233333333)"
11/23/2016,11:59:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,NICHOLSON LA @ EXECUTIVE BLV,39.0427883333,-77.1218233333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,JEEP,WRANGLER,"BLUE, LIGHT",Warning,13,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0427883333333, -77.1218233333333)"
11/23/2016,12:06:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,OLD GEORGETOWN RD @ DEMOCRACY BLVD,39.02435,-77.1269133333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,ACURA,TLX,BLACK,Warning,21,Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.02435, -77.1269133333333)"
11/23/2016,19:57:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",N/B ROCKVILLE PIK @ 495,39.0366533333,-77.1077333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HONDA,PILOT,SILVER,Warning,22,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0366533333333, -77.1077333333333)"
11/23/2016,19:57:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,N/B ROCKVILLE PIK @ 495,39.0366533333,-77.1077333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HONDA,PILOT,SILVER,Warning,22,Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0366533333333, -77.1077333333333)"
11/23/2016,20:16:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",E/B RANDOLPH RD @ CONNECTICUT AVE,39.0573716667,-77.07498,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,INFINITY,4S,SILVER,Warning,22,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0573716666667, -77.07498)"
11/23/2016,20:16:00,MCP,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,E/B RANDOLPH RD @ CONNECTICUT AVE,39.0573716667,-77.07498,Yes,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,INFINITY,4S,SILVER,Warning,16,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0573716666667, -77.07498)"
11/23/2016,20:27:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",REEDIE DR @ FERN ST,39.0399133333,-77.05002,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2013,DODGE,AVENGER,BLUE,Warning,22,Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0399133333333, -77.05002)"
11/23/2016,20:27:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,REEDIE DR @ FERN ST,39.0399133333,-77.05002,Yes,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2013,DODGE,AVENGER,BLUE,Warning,22,Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0399133333333, -77.05002)"
11/23/2016,21:33:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",N/B COLESVILLE RD @ UNIVERSITY BLVD,39.0238066667,-77.0111366667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD,BLACK,Warning,22,Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0238066666667, -77.0111366666667)"
11/23/2016,21:33:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,N/B COLESVILLE RD @ UNIVERSITY BLVD,39.0238066667,-77.0111366667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD,BLACK,Warning,22,Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0238066666667, -77.0111366666667)"
11/23/2016,22:17:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,MUDDY BRANCH / HARMONY HALL DR,39.1365133333,-77.2055916667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYT,COROLLA,TAN,Warning,22,Transportation Article,No,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1365133333333, -77.2055916666667)"
11/23/2016,22:17:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING UNSAFE VEH. ON HWY. BLUE HEADLIGHTS,MUDDY BRANCH / HARMONY HALL DR,39.1365133333,-77.2055916667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYT,COROLLA,TAN,Warning,22,Transportation Article,No,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1365133333333, -77.2055916666667)"
11/23/2016,22:36:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,SAM EIG HWY / FIELDS RD,39.1159133333,-77.20836,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,VOLK,TOUAREG,GRAY,Warning,21,Transportation Article,No,WHITE,M,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.1159133333333, -77.20836)"
11/23/2016,22:36:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,SAM EIG HWY / FIELDS RD,39.1159133333,-77.20836,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,VOLK,TOUAREG,GRAY,Warning,22,Transportation Article,No,WHITE,M,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.1159133333333, -77.20836)"
